"","i","t","R0_coef1","R0_sd1","R0_coef2","R0_sd2","R1_coef1","R1_sd1","R1_coef2","R1_sd2","R2_coef1","R2_sd1","R2_coef2","R2_sd2","R3_coef1","R3_sd1","R3_coef2","R3_sd2","R4_coef1","R4_sd1","R4_coef2","R4_sd2","R5_coef1","R5_sd1","R5_coef2","R5_sd2"
"1",100,5,1.10003236567222,0.0445124999788774,3.13529432956044,0.0635984689928364,1.03075650489861,0.0468659055209519,3.06352721316886,0.0781936109964666,0.99028333798096,0.0890919892388937,3.05984215613962,0.075454114453245,0.945368381500004,0.207171518275396,3.05104058978694,0.194066696518148,0.890042306197835,0.322241380597332,2.98123146820413,0.276923956356416,0.558120146355797,0.559420447004922,1.55949412907767,1.55984359252539
"2",100,10,1.12645291435901,0.0487824479790616,3.14577185083372,0.0418204343982828,1.09150571679592,0.07139117580587,3.08967473510673,0.0327575651238661,0.978427679043121,0.0725330219607465,2.99866811711447,0.0680236382056795,0.994116914109664,0.0816289454044156,2.98485372031737,0.0670904918557624,1.01146864361346,0.0879607994852501,2.97647936012309,0.0772034437710567,0.989737381756054,0.0991009021860824,2.99943569960977,0.102483275262265
"3",100,20,1.13087463522956,0.0346828028048358,3.12527903400865,0.0245175318980905,1.07873035161418,0.0298634922653449,3.08616633214951,0.0376625368854417,1.0042048977116,0.0242264879836516,3.01010180677869,0.0314145740900985,1.00000446424099,0.0311984717493025,3.00597376535946,0.035111737422358,1.00100293082634,0.0328099025724803,3.00601514069755,0.0361672338379802,0.994234562991281,0.0335803092785756,3.00074060060494,0.0510721191586577
"4",100,50,1.13676999384845,0.0260551782192612,3.12462685380837,0.0304399395715063,1.09865988671683,0.0296961762624898,3.09698639554442,0.0345507634213035,1.00266363241919,0.0333694861162633,2.99478400147585,0.0272188129082763,1.00249222286492,0.0327126063334436,2.99452319357333,0.0233861857980516,1.00326605871915,0.0356242530842117,2.99303052970286,0.0277767336174039,1.0031249390316,0.0354261863649538,2.99419342903599,0.0281429806791994
"5",100,100,1.1350909400985,0.0234984300755896,3.1349641042063,0.0233659694123363,1.09770039814835,0.0288309192496034,3.09724751330618,0.0295064530481181,0.998614497247918,0.0238890104646845,3.0030396292043,0.0158430422358253,0.9988014204743,0.0233558104942785,3.00281793647069,0.015491487723049,1.00088231271495,0.0260677751873545,3.00233609751719,0.0159035544635216,0.998571380997589,0.0261984231674381,3.00397109127169,0.0169460557157561
"6",5,100,1.10905523338081,0.0674342990337804,3.16034380754642,0.10617890766043,1.01427761138449,0.0818453125489249,3.1243580133274,0.112974317888713,0.909696225388896,0.108831636046992,3.07402774908658,0.126190365367059,0.986630258961489,0.221200884574526,3.08241042519711,0.132884587013124,0.88922547884424,0.303251516650043,3.14062498136918,0.219285497502428,0.227289769282418,0.454839376136602,0.613101840158151,1.22675147258684
"7",10,100,1.18057902246627,0.0351602229372019,3.11050215278554,0.0631354788821386,1.11608135942896,0.0381256620024393,3.05027680171547,0.0357572960380286,1.04237640357097,0.044463540728413,2.99031195987041,0.0533768082024539,1.01151183324131,0.0692630744660264,2.97916670061067,0.0625741585730372,0.99892364193112,0.0830059070235241,2.97257244627638,0.0817162341228424,1.00345563758946,0.103556695094281,2.95405988391745,0.107033985123909
"8",20,100,1.13777360102726,0.0455555725451088,3.13747990936666,0.0550335552715984,1.09305660608009,0.0539163532481137,3.0945129208711,0.0525821753444878,1.00117173250123,0.0509407354961539,3.01082363916369,0.046031321191219,0.996102102331844,0.0477793995696019,3.00339217956033,0.0493735746313434,0.991819553530688,0.0572789313954009,2.99779175924648,0.0515674448106477,1.00646038548577,0.0624386245581844,3.00419664176313,0.0426616927295804
"9",50,100,1.14601339002232,0.0379139092984503,3.12073797978041,0.0305505170128481,1.1118067485801,0.049585766258991,3.08856662959452,0.0365624916042058,1.00066513826929,0.036110722973178,2.983534848409,0.0280891182501702,1.00360314629308,0.0354368499236811,2.98190044061101,0.0281181148632691,1.00363168751914,0.036055626574262,2.98573002144096,0.0269345450547301,1.00858499401224,0.0353774557118347,2.9840445697254,0.0305393638583476
